path,wsi,is_valid,label
./rcc_dataset/10X/2Z-A9JO/2Z-A9JO_118.tif,2Z-A9JO,0,1
./rcc_dataset/10X/BQ-7049/BQ-7049_110.tif,BQ-7049,0,1
./rcc_dataset/10X/B0-5694/B0-5694_185.tif,B0-5694,0,0
./rcc_dataset/10X/KL-8344/KL-8344_19.tif,KL-8344,0,2
./rcc_dataset/10X/UW-A7GU/UW-A7GU_163.tif,UW-A7GU,0,2
./rcc_dataset/10X/KL-8328/KL-8328_5.tif,KL-8328,1,2
./rcc_dataset/10X/MH-A857/MH-A857_146.tif,MH-A857,0,1
./rcc_dataset/10X/BP-4342/BP-4342_62.tif,BP-4342,0,0
./rcc_dataset/10X/KL-8340/KL-8340_30.tif,KL-8340,1,2
./rcc_dataset/10X/DV-5569/DV-5569_124.tif,DV-5569,0,0
./rcc_dataset/10X/KO-8409/KO-8409_50.tif,KO-8409,0,2
./rcc_dataset/10X/UW-A72P/UW-A72P_172.tif,UW-A72P,0,2
./rcc_dataset/10X/B0-4707/B0-4707_22.tif,B0-4707,0,0
./rcc_dataset/10X/UW-A72P/UW-A72P_140.tif,UW-A72P,0,2
./rcc_dataset/10X/UW-A72N/UW-A72N_177.tif,UW-A72N,0,2
./rcc_dataset/10X/KN-8424/KN-8424_152.tif,KN-8424,0,2
./rcc_dataset/10X/UW-A72S/UW-A72S_87.tif,UW-A72S,0,2
./rcc_dataset/10X/BP-4995/BP-4995_7.tif,BP-4995,1,0
./rcc_dataset/10X/A3-3308/A3-3308_148.tif,A3-3308,0,0
./rcc_dataset/10X/B0-5691/B0-5691_73.tif,B0-5691,0,0
./rcc_dataset/10X/KO-8406/KO-8406_187.tif,KO-8406,0,2
./rcc_dataset/10X/DW-7840/DW-7840_22.tif,DW-7840,0,1
./rcc_dataset/10X/KO-8407/KO-8407_151.tif,KO-8407,0,2
./rcc_dataset/10X/KL-8325/KL-8325_161.tif,KL-8325,0,2
./rcc_dataset/10X/BQ-5888/BQ-5888_119.tif,BQ-5888,0,1
./rcc_dataset/10X/UZ-A9PV/UZ-A9PV_25.tif,UZ-A9PV,1,1
./rcc_dataset/10X/KN-8427/KN-8427_70.tif,KN-8427,0,2
./rcc_dataset/10X/DW-7839/DW-7839_244.tif,DW-7839,0,1
./rcc_dataset/10X/UZ-A9PV/UZ-A9PV_88.tif,UZ-A9PV,1,1
./rcc_dataset/10X/BP-4344/BP-4344_49.tif,BP-4344,1,0
./rcc_dataset/10X/BQ-5886/BQ-5886_231.tif,BQ-5886,0,1
./rcc_dataset/10X/KM-8442/KM-8442_171.tif,KM-8442,0,2
./rcc_dataset/10X/BP-4807/BP-4807_166.tif,BP-4807,0,0
./rcc_dataset/10X/A4-8518/A4-8518_86.tif,A4-8518,0,1
./rcc_dataset/10X/KN-8437/KN-8437_62.tif,KN-8437,0,2
./rcc_dataset/10X/UW-A72J/UW-A72J_114.tif,UW-A72J,0,2
./rcc_dataset/10X/BP-4344/BP-4344_165.tif,BP-4344,1,0
./rcc_dataset/10X/NP-A5GY/NP-A5GY_50.tif,NP-A5GY,1,2
./rcc_dataset/10X/A3-3336/A3-3336_164.tif,A3-3336,0,0
./rcc_dataset/10X/DW-7839/DW-7839_172.tif,DW-7839,0,1
./rcc_dataset/10X/B8-4143/B8-4143_13.tif,B8-4143,0,0
./rcc_dataset/10X/BQ-5884/BQ-5884_10.tif,BQ-5884,0,1
./rcc_dataset/10X/B1-A47M/B1-A47M_73.tif,B1-A47M,0,1
./rcc_dataset/10X/P4-A5EB/P4-A5EB_150.tif,P4-A5EB,0,1
./rcc_dataset/10X/KL-8335/KL-8335_25.tif,KL-8335,0,2
./rcc_dataset/10X/B0-5695/B0-5695_147.tif,B0-5695,1,0
./rcc_dataset/10X/KL-8342/KL-8342_62.tif,KL-8342,0,2
./rcc_dataset/10X/KL-8344/KL-8344_71.tif,KL-8344,0,2
./rcc_dataset/10X/DW-7840/DW-7840_99.tif,DW-7840,0,1
./rcc_dataset/10X/B0-5698/B0-5698_67.tif,B0-5698,0,0
./rcc_dataset/10X/BP-4342/BP-4342_147.tif,BP-4342,0,0
./rcc_dataset/10X/KN-8436/KN-8436_80.tif,KN-8436,0,2
./rcc_dataset/10X/KN-8431/KN-8431_174.tif,KN-8431,1,2
./rcc_dataset/10X/B0-5088/B0-5088_135.tif,B0-5088,0,0
./rcc_dataset/10X/KO-8405/KO-8405_183.tif,KO-8405,0,2
./rcc_dataset/10X/DW-7839/DW-7839_285.tif,DW-7839,0,1
./rcc_dataset/10X/KO-8421/KO-8421_170.tif,KO-8421,0,2
./rcc_dataset/10X/BQ-5887/BQ-5887_119.tif,BQ-5887,0,1
./rcc_dataset/10X/BQ-7049/BQ-7049_228.tif,BQ-7049,0,1
./rcc_dataset/10X/KO-8405/KO-8405_104.tif,KO-8405,0,2
./rcc_dataset/10X/BQ-7058/BQ-7058_58.tif,BQ-7058,0,1
./rcc_dataset/10X/KN-8432/KN-8432_151.tif,KN-8432,0,2
./rcc_dataset/10X/KO-8411/KO-8411_40.tif,KO-8411,0,2
./rcc_dataset/10X/DW-5560/DW-5560_104.tif,DW-5560,1,1
./rcc_dataset/10X/DW-7839/DW-7839_307.tif,DW-7839,0,1
./rcc_dataset/10X/A4-7288/A4-7288_80.tif,A4-7288,0,1
./rcc_dataset/10X/BQ-5886/BQ-5886_230.tif,BQ-5886,0,1
./rcc_dataset/10X/NP-A5B3/NP-A5B3_117.tif,NP-A5B3,0,2
./rcc_dataset/10X/BQ-7046/BQ-7046_154.tif,BQ-7046,0,1
./rcc_dataset/10X/KO-8404/KO-8404_76.tif,KO-8404,0,2
./rcc_dataset/10X/MH-A857/MH-A857_84.tif,MH-A857,0,1
./rcc_dataset/10X/KN-8419/KN-8419_76.tif,KN-8419,0,2
./rcc_dataset/10X/KL-8344/KL-8344_112.tif,KL-8344,0,2
./rcc_dataset/10X/A3-3325/A3-3325_54.tif,A3-3325,1,0
./rcc_dataset/10X/UW-A72L/UW-A72L_20.tif,UW-A72L,0,2
./rcc_dataset/10X/5P-A9K3/5P-A9K3_168.tif,5P-A9K3,0,1
./rcc_dataset/10X/BQ-7055/BQ-7055_77.tif,BQ-7055,0,1
./rcc_dataset/10X/KL-8329/KL-8329_18.tif,KL-8329,0,2
./rcc_dataset/10X/SX-A71W/SX-A71W_73.tif,SX-A71W,0,1
./rcc_dataset/10X/B0-5694/B0-5694_50.tif,B0-5694,0,0
./rcc_dataset/10X/DW-7837/DW-7837_69.tif,DW-7837,0,1
./rcc_dataset/10X/KN-8428/KN-8428_133.tif,KN-8428,0,2
./rcc_dataset/10X/CJ-4900/CJ-4900_31.tif,CJ-4900,0,0
./rcc_dataset/10X/BQ-5889/BQ-5889_176.tif,BQ-5889,0,1
./rcc_dataset/10X/B9-4113/B9-4113_133.tif,B9-4113,0,1
./rcc_dataset/10X/KO-8403/KO-8403_133.tif,KO-8403,0,2
./rcc_dataset/10X/KN-8432/KN-8432_197.tif,KN-8432,0,2
./rcc_dataset/10X/KL-8346/KL-8346_166.tif,KL-8346,0,2
./rcc_dataset/10X/BP-4999/BP-4999_151.tif,BP-4999,0,0
./rcc_dataset/10X/UW-A72M/UW-A72M_77.tif,UW-A72M,0,2
./rcc_dataset/10X/KL-8328/KL-8328_103.tif,KL-8328,1,2
./rcc_dataset/10X/KL-8328/KL-8328_188.tif,KL-8328,1,2
./rcc_dataset/10X/CZ-4864/CZ-4864_196.tif,CZ-4864,0,0
./rcc_dataset/10X/KN-8418/KN-8418_30.tif,KN-8418,0,2
./rcc_dataset/10X/KL-8339/KL-8339_59.tif,KL-8339,0,2
./rcc_dataset/10X/DV-5574/DV-5574_115.tif,DV-5574,0,0
./rcc_dataset/10X/KL-8335/KL-8335_149.tif,KL-8335,0,2
./rcc_dataset/10X/AL-3468/AL-3468_12.tif,AL-3468,0,1
./rcc_dataset/10X/A3-3365/A3-3365_25.tif,A3-3365,0,0
./rcc_dataset/10X/B1-A47N/B1-A47N_154.tif,B1-A47N,1,1
./rcc_dataset/10X/BP-4158/BP-4158_33.tif,BP-4158,0,0
./rcc_dataset/10X/P4-A5EB/P4-A5EB_45.tif,P4-A5EB,0,1
./rcc_dataset/10X/KN-8423/KN-8423_26.tif,KN-8423,1,2
./rcc_dataset/10X/MH-A561/MH-A561_63.tif,MH-A561,0,1
./rcc_dataset/10X/BP-4342/BP-4342_103.tif,BP-4342,0,0
./rcc_dataset/10X/A4-7288/A4-7288_246.tif,A4-7288,0,1
./rcc_dataset/10X/A4-7734/A4-7734_106.tif,A4-7734,0,1
./rcc_dataset/10X/KL-8344/KL-8344_146.tif,KL-8344,0,2
./rcc_dataset/10X/DW-7842/DW-7842_134.tif,DW-7842,0,1
./rcc_dataset/10X/KN-8428/KN-8428_106.tif,KN-8428,0,2
./rcc_dataset/10X/BP-4160/BP-4160_164.tif,BP-4160,0,0
./rcc_dataset/10X/B9-4113/B9-4113_71.tif,B9-4113,0,1
./rcc_dataset/10X/NP-A5B3/NP-A5B3_30.tif,NP-A5B3,0,2
./rcc_dataset/10X/2Z-A9J8/2Z-A9J8_134.tif,2Z-A9J8,0,1
./rcc_dataset/10X/DW-7837/DW-7837_84.tif,DW-7837,0,1
./rcc_dataset/10X/BP-5006/BP-5006_103.tif,BP-5006,0,0
./rcc_dataset/10X/KO-8406/KO-8406_72.tif,KO-8406,0,2
./rcc_dataset/10X/B0-5695/B0-5695_98.tif,B0-5695,1,0
./rcc_dataset/10X/BQ-5885/BQ-5885_43.tif,BQ-5885,0,1
./rcc_dataset/10X/A3-3329/A3-3329_71.tif,A3-3329,0,0
./rcc_dataset/10X/A3-3336/A3-3336_20.tif,A3-3336,0,0
./rcc_dataset/10X/KN-8426/KN-8426_104.tif,KN-8426,0,2
./rcc_dataset/10X/2Z-A9JE/2Z-A9JE_170.tif,2Z-A9JE,0,1
./rcc_dataset/10X/A3-3307/A3-3307_159.tif,A3-3307,0,0
./rcc_dataset/10X/KN-8424/KN-8424_126.tif,KN-8424,0,2
./rcc_dataset/10X/DV-5565/DV-5565_41.tif,DV-5565,0,0
./rcc_dataset/10X/BQ-5884/BQ-5884_144.tif,BQ-5884,0,1
./rcc_dataset/10X/BP-4342/BP-4342_50.tif,BP-4342,0,0
./rcc_dataset/10X/DW-7842/DW-7842_35.tif,DW-7842,0,1
./rcc_dataset/10X/DW-5561/DW-5561_212.tif,DW-5561,0,1
./rcc_dataset/10X/BQ-5886/BQ-5886_86.tif,BQ-5886,0,1
./rcc_dataset/10X/NP-A5GZ/NP-A5GZ_106.tif,NP-A5GZ,0,2
./rcc_dataset/10X/DW-7841/DW-7841_168.tif,DW-7841,0,1
./rcc_dataset/10X/SX-A7SP/SX-A7SP_74.tif,SX-A7SP,0,1
./rcc_dataset/10X/DW-7837/DW-7837_93.tif,DW-7837,0,1
./rcc_dataset/10X/UW-A7GU/UW-A7GU_113.tif,UW-A7GU,0,2
./rcc_dataset/10X/BQ-5886/BQ-5886_252.tif,BQ-5886,0,1
./rcc_dataset/10X/KL-8334/KL-8334_168.tif,KL-8334,0,2
./rcc_dataset/10X/CZ-4865/CZ-4865_163.tif,CZ-4865,1,0
./rcc_dataset/10X/KN-8431/KN-8431_159.tif,KN-8431,1,2
./rcc_dataset/10X/BP-4995/BP-4995_121.tif,BP-4995,1,0
./rcc_dataset/10X/BP-4799/BP-4799_12.tif,BP-4799,1,0
./rcc_dataset/10X/BP-4989/BP-4989_60.tif,BP-4989,0,0
./rcc_dataset/10X/A4-7288/A4-7288_242.tif,A4-7288,0,1
./rcc_dataset/10X/KL-8344/KL-8344_95.tif,KL-8344,0,2
./rcc_dataset/10X/NP-A5B3/NP-A5B3_174.tif,NP-A5B3,0,2
./rcc_dataset/10X/BQ-5879/BQ-5879_162.tif,BQ-5879,1,1
./rcc_dataset/10X/A3-3325/A3-3325_22.tif,A3-3325,1,0
./rcc_dataset/10X/B1-A47N/B1-A47N_2.tif,B1-A47N,1,1
./rcc_dataset/10X/BQ-5882/BQ-5882_152.tif,BQ-5882,1,1
./rcc_dataset/10X/BP-4995/BP-4995_139.tif,BP-4995,1,0
./rcc_dataset/10X/BP-4775/BP-4775_130.tif,BP-4775,0,0
./rcc_dataset/10X/DW-5561/DW-5561_210.tif,DW-5561,0,1
./rcc_dataset/10X/BQ-5884/BQ-5884_165.tif,BQ-5884,0,1
./rcc_dataset/10X/KO-8421/KO-8421_107.tif,KO-8421,0,2
./rcc_dataset/10X/BQ-7058/BQ-7058_145.tif,BQ-7058,0,1
./rcc_dataset/10X/B0-5693/B0-5693_73.tif,B0-5693,0,0
./rcc_dataset/10X/BP-4158/BP-4158_70.tif,BP-4158,0,0
./rcc_dataset/10X/G7-6790/G7-6790_134.tif,G7-6790,0,1
./rcc_dataset/10X/A4-7734/A4-7734_141.tif,A4-7734,0,1
./rcc_dataset/10X/B9-4113/B9-4113_125.tif,B9-4113,0,1
./rcc_dataset/10X/A3-3308/A3-3308_149.tif,A3-3308,0,0
./rcc_dataset/10X/A4-7288/A4-7288_35.tif,A4-7288,0,1
./rcc_dataset/10X/BP-5178/BP-5178_1.tif,BP-5178,0,0
./rcc_dataset/10X/BP-4999/BP-4999_132.tif,BP-4999,0,0
./rcc_dataset/10X/BP-4327/BP-4327_140.tif,BP-4327,0,0
./rcc_dataset/10X/KN-8431/KN-8431_168.tif,KN-8431,1,2
./rcc_dataset/10X/B3-4104/B3-4104_91.tif,B3-4104,0,1
./rcc_dataset/10X/A3-3319/A3-3319_173.tif,A3-3319,1,0
./rcc_dataset/10X/BP-4344/BP-4344_12.tif,BP-4344,1,0
./rcc_dataset/10X/MH-A561/MH-A561_134.tif,MH-A561,0,1
./rcc_dataset/10X/KO-8415/KO-8415_182.tif,KO-8415,1,2
./rcc_dataset/10X/KO-8411/KO-8411_60.tif,KO-8411,0,2
./rcc_dataset/10X/B2-5635/B2-5635_6.tif,B2-5635,0,0
./rcc_dataset/10X/2Z-A9J8/2Z-A9J8_42.tif,2Z-A9J8,0,1
./rcc_dataset/10X/UZ-A9PV/UZ-A9PV_99.tif,UZ-A9PV,1,1
./rcc_dataset/10X/B0-5088/B0-5088_152.tif,B0-5088,0,0
./rcc_dataset/10X/AK-3425/AK-3425_159.tif,AK-3425,0,0
./rcc_dataset/10X/A3-3308/A3-3308_91.tif,A3-3308,0,0
./rcc_dataset/10X/MH-A561/MH-A561_150.tif,MH-A561,0,1
./rcc_dataset/10X/KO-8414/KO-8414_197.tif,KO-8414,0,2
./rcc_dataset/10X/KN-8423/KN-8423_174.tif,KN-8423,1,2
./rcc_dataset/10X/A3-3308/A3-3308_54.tif,A3-3308,0,0
./rcc_dataset/10X/B0-5698/B0-5698_145.tif,B0-5698,0,0
./rcc_dataset/10X/AK-3425/AK-3425_42.tif,AK-3425,0,0
./rcc_dataset/10X/B0-5812/B0-5812_161.tif,B0-5812,0,0
./rcc_dataset/10X/A3-3358/A3-3358_51.tif,A3-3358,0,0
./rcc_dataset/10X/A4-7584/A4-7584_92.tif,A4-7584,0,1
./rcc_dataset/10X/BP-5006/BP-5006_77.tif,BP-5006,0,0
./rcc_dataset/10X/KO-8416/KO-8416_179.tif,KO-8416,1,2
./rcc_dataset/10X/BP-5191/BP-5191_10.tif,BP-5191,1,0
./rcc_dataset/10X/UW-A72J/UW-A72J_92.tif,UW-A72J,0,2
./rcc_dataset/10X/KM-8442/KM-8442_105.tif,KM-8442,0,2
./rcc_dataset/10X/SX-A7SP/SX-A7SP_2.tif,SX-A7SP,0,1
./rcc_dataset/10X/BQ-7058/BQ-7058_206.tif,BQ-7058,0,1
./rcc_dataset/10X/BP-4342/BP-4342_39.tif,BP-4342,0,0
./rcc_dataset/10X/B9-A44B/B9-A44B_2.tif,B9-A44B,1,1
./rcc_dataset/10X/BP-5199/BP-5199_88.tif,BP-5199,0,0
./rcc_dataset/10X/UZ-A9PV/UZ-A9PV_169.tif,UZ-A9PV,1,1
./rcc_dataset/10X/KM-8443/KM-8443_65.tif,KM-8443,0,2
./rcc_dataset/10X/KN-8431/KN-8431_193.tif,KN-8431,1,2
./rcc_dataset/10X/G7-6790/G7-6790_89.tif,G7-6790,0,1
./rcc_dataset/10X/NP-A5H7/NP-A5H7_96.tif,NP-A5H7,0,2
./rcc_dataset/10X/A3-3325/A3-3325_162.tif,A3-3325,1,0
./rcc_dataset/10X/B8-4143/B8-4143_165.tif,B8-4143,0,0
./rcc_dataset/10X/B0-5698/B0-5698_11.tif,B0-5698,0,0
./rcc_dataset/10X/BP-4342/BP-4342_41.tif,BP-4342,0,0
./rcc_dataset/10X/CJ-6030/CJ-6030_163.tif,CJ-6030,0,0
./rcc_dataset/10X/KL-8329/KL-8329_48.tif,KL-8329,0,2
./rcc_dataset/10X/CJ-6027/CJ-6027_158.tif,CJ-6027,0,0
./rcc_dataset/10X/A3-3319/A3-3319_13.tif,A3-3319,1,0
./rcc_dataset/10X/BP-4995/BP-4995_136.tif,BP-4995,1,0
./rcc_dataset/10X/A3-3365/A3-3365_16.tif,A3-3365,0,0
./rcc_dataset/10X/NP-A5H7/NP-A5H7_23.tif,NP-A5H7,0,2
./rcc_dataset/10X/BP-4344/BP-4344_80.tif,BP-4344,1,0
./rcc_dataset/10X/BQ-7049/BQ-7049_0.tif,BQ-7049,0,1
./rcc_dataset/10X/KO-8403/KO-8403_53.tif,KO-8403,0,2
./rcc_dataset/10X/BP-4353/BP-4353_72.tif,BP-4353,0,0
./rcc_dataset/10X/UW-A72I/UW-A72I_192.tif,UW-A72I,0,2
./rcc_dataset/10X/KN-8435/KN-8435_98.tif,KN-8435,1,2
./rcc_dataset/10X/BQ-7049/BQ-7049_238.tif,BQ-7049,0,1
./rcc_dataset/10X/KO-8415/KO-8415_24.tif,KO-8415,1,2
./rcc_dataset/10X/A3-3329/A3-3329_43.tif,A3-3329,0,0
./rcc_dataset/10X/BQ-5887/BQ-5887_114.tif,BQ-5887,0,1
./rcc_dataset/10X/BP-5178/BP-5178_128.tif,BP-5178,0,0
./rcc_dataset/10X/BP-4994/BP-4994_68.tif,BP-4994,0,0
./rcc_dataset/10X/B9-A44B/B9-A44B_40.tif,B9-A44B,1,1
./rcc_dataset/10X/A4-7288/A4-7288_287.tif,A4-7288,0,1
./rcc_dataset/10X/B1-A47N/B1-A47N_123.tif,B1-A47N,1,1
./rcc_dataset/10X/A4-8518/A4-8518_53.tif,A4-8518,0,1
./rcc_dataset/10X/BQ-5889/BQ-5889_80.tif,BQ-5889,0,1
./rcc_dataset/10X/A4-7584/A4-7584_123.tif,A4-7584,0,1
./rcc_dataset/10X/DW-5561/DW-5561_9.tif,DW-5561,0,1
./rcc_dataset/10X/UZ-A9PV/UZ-A9PV_34.tif,UZ-A9PV,1,1
./rcc_dataset/10X/NP-A5GZ/NP-A5GZ_142.tif,NP-A5GZ,0,2
./rcc_dataset/10X/2Z-A9J2/2Z-A9J2_21.tif,2Z-A9J2,1,1
./rcc_dataset/10X/IZ-8196/IZ-8196_103.tif,IZ-8196,0,1
./rcc_dataset/10X/UW-A72I/UW-A72I_61.tif,UW-A72I,0,2
./rcc_dataset/10X/KN-8436/KN-8436_93.tif,KN-8436,0,2
./rcc_dataset/10X/BP-4799/BP-4799_10.tif,BP-4799,1,0
./rcc_dataset/10X/B0-5694/B0-5694_47.tif,B0-5694,0,0
./rcc_dataset/10X/UW-A72J/UW-A72J_122.tif,UW-A72J,0,2
./rcc_dataset/10X/BP-4353/BP-4353_130.tif,BP-4353,0,0
./rcc_dataset/10X/B0-5693/B0-5693_27.tif,B0-5693,0,0
./rcc_dataset/10X/5P-A9K3/5P-A9K3_158.tif,5P-A9K3,0,1
./rcc_dataset/10X/DV-5574/DV-5574_38.tif,DV-5574,0,0
./rcc_dataset/10X/BP-4995/BP-4995_34.tif,BP-4995,1,0
./rcc_dataset/10X/B2-4102/B2-4102_138.tif,B2-4102,0,0
./rcc_dataset/10X/DW-7839/DW-7839_70.tif,DW-7839,0,1
./rcc_dataset/10X/KN-8419/KN-8419_85.tif,KN-8419,0,2
./rcc_dataset/10X/KL-8346/KL-8346_124.tif,KL-8346,0,2
./rcc_dataset/10X/5P-A9K9/5P-A9K9_88.tif,5P-A9K9,1,1
./rcc_dataset/10X/2Z-A9J2/2Z-A9J2_117.tif,2Z-A9J2,1,1
./rcc_dataset/10X/BP-4158/BP-4158_63.tif,BP-4158,0,0
./rcc_dataset/10X/CJ-4642/CJ-4642_146.tif,CJ-4642,0,0
./rcc_dataset/10X/BP-4799/BP-4799_70.tif,BP-4799,1,0
./rcc_dataset/10X/UW-A72P/UW-A72P_32.tif,UW-A72P,0,2
./rcc_dataset/10X/KN-8418/KN-8418_1.tif,KN-8418,0,2
./rcc_dataset/10X/KN-8433/KN-8433_58.tif,KN-8433,0,2
./rcc_dataset/10X/UW-A72O/UW-A72O_104.tif,UW-A72O,0,2
./rcc_dataset/10X/Q2-A5QZ/Q2-A5QZ_119.tif,Q2-A5QZ,0,1
./rcc_dataset/10X/CJ-4900/CJ-4900_62.tif,CJ-4900,0,0
./rcc_dataset/10X/KL-8332/KL-8332_50.tif,KL-8332,1,2
./rcc_dataset/10X/KL-8325/KL-8325_24.tif,KL-8325,0,2
./rcc_dataset/10X/KL-8327/KL-8327_16.tif,KL-8327,0,2
./rcc_dataset/10X/KN-8418/KN-8418_166.tif,KN-8418,0,2
./rcc_dataset/10X/A3-3307/A3-3307_55.tif,A3-3307,0,0
./rcc_dataset/10X/B9-A44B/B9-A44B_82.tif,B9-A44B,1,1
./rcc_dataset/10X/UZ-A9PV/UZ-A9PV_160.tif,UZ-A9PV,1,1
./rcc_dataset/10X/BP-4986/BP-4986_9.tif,BP-4986,0,0
./rcc_dataset/10X/A3-3307/A3-3307_108.tif,A3-3307,0,0
./rcc_dataset/10X/KL-8344/KL-8344_190.tif,KL-8344,0,2
./rcc_dataset/10X/BP-5181/BP-5181_51.tif,BP-5181,1,0
./rcc_dataset/10X/KN-8418/KN-8418_185.tif,KN-8418,0,2
./rcc_dataset/10X/KL-8327/KL-8327_29.tif,KL-8327,0,2
./rcc_dataset/10X/DW-7839/DW-7839_105.tif,DW-7839,0,1
./rcc_dataset/10X/KL-8335/KL-8335_66.tif,KL-8335,0,2
./rcc_dataset/10X/KL-8346/KL-8346_120.tif,KL-8346,0,2
./rcc_dataset/10X/BP-4353/BP-4353_148.tif,BP-4353,0,0
./rcc_dataset/10X/BQ-5887/BQ-5887_83.tif,BQ-5887,0,1
./rcc_dataset/10X/A3-3307/A3-3307_145.tif,A3-3307,0,0
./rcc_dataset/10X/KO-8415/KO-8415_9.tif,KO-8415,1,2
./rcc_dataset/10X/KO-8414/KO-8414_36.tif,KO-8414,0,2
./rcc_dataset/10X/Q2-A5QZ/Q2-A5QZ_47.tif,Q2-A5QZ,0,1
./rcc_dataset/10X/B0-5698/B0-5698_119.tif,B0-5698,0,0
./rcc_dataset/10X/KN-8435/KN-8435_128.tif,KN-8435,1,2
./rcc_dataset/10X/B1-A47N/B1-A47N_101.tif,B1-A47N,1,1
./rcc_dataset/10X/KN-8423/KN-8423_104.tif,KN-8423,1,2
./rcc_dataset/10X/KL-8335/KL-8335_173.tif,KL-8335,0,2
./rcc_dataset/10X/BP-5006/BP-5006_24.tif,BP-5006,0,0
./rcc_dataset/10X/BQ-7049/BQ-7049_82.tif,BQ-7049,0,1
./rcc_dataset/10X/BP-4160/BP-4160_152.tif,BP-4160,0,0
./rcc_dataset/10X/DV-5574/DV-5574_83.tif,DV-5574,0,0
./rcc_dataset/10X/SX-A71W/SX-A71W_168.tif,SX-A71W,0,1
./rcc_dataset/10X/KO-8404/KO-8404_20.tif,KO-8404,0,2
./rcc_dataset/10X/A3-3319/A3-3319_110.tif,A3-3319,1,0
./rcc_dataset/10X/KO-8410/KO-8410_5.tif,KO-8410,0,2
./rcc_dataset/10X/KL-8346/KL-8346_97.tif,KL-8346,0,2
./rcc_dataset/10X/KN-8428/KN-8428_138.tif,KN-8428,0,2
./rcc_dataset/10X/SX-A7SP/SX-A7SP_137.tif,SX-A7SP,0,1
./rcc_dataset/10X/KL-8340/KL-8340_153.tif,KL-8340,1,2
./rcc_dataset/10X/KN-8433/KN-8433_10.tif,KN-8433,0,2
./rcc_dataset/10X/BQ-5888/BQ-5888_81.tif,BQ-5888,0,1
./rcc_dataset/10X/KL-8331/KL-8331_7.tif,KL-8331,1,2
./rcc_dataset/10X/BP-4989/BP-4989_17.tif,BP-4989,0,0
./rcc_dataset/10X/KN-8432/KN-8432_79.tif,KN-8432,0,2
./rcc_dataset/10X/B8-4153/B8-4153_153.tif,B8-4153,1,0
./rcc_dataset/10X/BQ-5886/BQ-5886_98.tif,BQ-5886,0,1
./rcc_dataset/10X/UW-A72J/UW-A72J_186.tif,UW-A72J,0,2
./rcc_dataset/10X/KM-8443/KM-8443_59.tif,KM-8443,0,2
./rcc_dataset/10X/BP-5178/BP-5178_60.tif,BP-5178,0,0
./rcc_dataset/10X/KO-8410/KO-8410_67.tif,KO-8410,0,2
./rcc_dataset/10X/BQ-7049/BQ-7049_191.tif,BQ-7049,0,1
./rcc_dataset/10X/DW-5560/DW-5560_238.tif,DW-5560,1,1
./rcc_dataset/10X/BP-4807/BP-4807_83.tif,BP-4807,0,0
./rcc_dataset/10X/DW-7840/DW-7840_244.tif,DW-7840,0,1
./rcc_dataset/10X/B8-4143/B8-4143_77.tif,B8-4143,0,0
./rcc_dataset/10X/CJ-6030/CJ-6030_38.tif,CJ-6030,0,0
./rcc_dataset/10X/A4-7288/A4-7288_66.tif,A4-7288,0,1
./rcc_dataset/10X/A3-3336/A3-3336_121.tif,A3-3336,0,0
./rcc_dataset/10X/DW-7838/DW-7838_129.tif,DW-7838,0,1
./rcc_dataset/10X/CZ-4856/CZ-4856_148.tif,CZ-4856,0,0
./rcc_dataset/10X/A3-3319/A3-3319_176.tif,A3-3319,1,0
./rcc_dataset/10X/B9-4113/B9-4113_6.tif,B9-4113,0,1
./rcc_dataset/10X/SX-A7SP/SX-A7SP_87.tif,SX-A7SP,0,1
./rcc_dataset/10X/KL-8325/KL-8325_64.tif,KL-8325,0,2
./rcc_dataset/10X/KO-8415/KO-8415_2.tif,KO-8415,1,2
./rcc_dataset/10X/CZ-4865/CZ-4865_98.tif,CZ-4865,1,0
./rcc_dataset/10X/A3-3336/A3-3336_104.tif,A3-3336,0,0
./rcc_dataset/10X/KN-8418/KN-8418_136.tif,KN-8418,0,2
./rcc_dataset/10X/CJ-4642/CJ-4642_13.tif,CJ-4642,0,0
./rcc_dataset/10X/Q2-A5QZ/Q2-A5QZ_142.tif,Q2-A5QZ,0,1
./rcc_dataset/10X/BQ-5884/BQ-5884_83.tif,BQ-5884,0,1
./rcc_dataset/10X/KL-8334/KL-8334_197.tif,KL-8334,0,2
./rcc_dataset/10X/B0-5088/B0-5088_154.tif,B0-5088,0,0
./rcc_dataset/10X/UW-A72L/UW-A72L_120.tif,UW-A72L,0,2
./rcc_dataset/10X/KO-8414/KO-8414_99.tif,KO-8414,0,2
./rcc_dataset/10X/KO-8410/KO-8410_38.tif,KO-8410,0,2
./rcc_dataset/10X/KL-8329/KL-8329_121.tif,KL-8329,0,2
./rcc_dataset/10X/KO-8408/KO-8408_187.tif,KO-8408,0,2
./rcc_dataset/10X/B0-5691/B0-5691_150.tif,B0-5691,0,0
./rcc_dataset/10X/KN-8418/KN-8418_81.tif,KN-8418,0,2
./rcc_dataset/10X/KO-8410/KO-8410_50.tif,KO-8410,0,2
./rcc_dataset/10X/B8-4153/B8-4153_107.tif,B8-4153,1,0
./rcc_dataset/10X/BQ-5886/BQ-5886_167.tif,BQ-5886,0,1
./rcc_dataset/10X/A3-3307/A3-3307_82.tif,A3-3307,0,0
